timestamp,temperature_c,humidity_percent,temperature_status,flame_raw,flame_detected,flame_status,vibration_rms,vibration_g,vibration_status,overall_status,overall_alarm,machine_state,motor_command,fan_command,buzzer_command,emergency_stop
2026-06-13 18:34:04,22.6,56.6,NORMAL,229,1,ALARM,0.21,0.0214,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:34:05,27.3,47.9,NORMAL,770,0,NORMAL,0.702,0.0715,WARNING,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:06,21.1,51.5,NORMAL,814,0,NORMAL,0.12,0.0122,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:07,23.8,64.1,NORMAL,900,0,NORMAL,0.148,0.0151,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:08,22.2,48.5,NORMAL,838,0,NORMAL,0.533,0.0543,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:09,26.3,57.8,NORMAL,908,0,NORMAL,0.595,0.0606,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:11,22.3,55.0,NORMAL,729,0,NORMAL,0.172,0.0175,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:12,25.4,58.6,NORMAL,911,0,NORMAL,0.079,0.0081,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:13,35.0,81.6,WARNING,878,0,NORMAL,0.213,0.0217,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:14,26.6,56.8,NORMAL,753,0,NORMAL,1.535,0.1566,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:34:15,23.7,59.8,NORMAL,786,0,NORMAL,0.415,0.0423,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:16,22.2,60.1,NORMAL,704,0,NORMAL,1.021,0.1041,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:34:17,23.4,57.1,NORMAL,943,0,NORMAL,1.75,0.1785,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:34:18,23.2,66.6,NORMAL,187,1,ALARM,0.212,0.0216,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:34:19,24.6,60.4,NORMAL,802,0,NORMAL,0.051,0.0052,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:20,23.3,58.7,NORMAL,857,0,NORMAL,0.165,0.0168,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:21,46.6,74.8,CRITICAL,835,0,NORMAL,0.094,0.0096,NORMAL,NORMAL,0,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:34:22,24.8,54.5,NORMAL,710,0,NORMAL,0.188,0.0192,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:23,23.9,53.5,NORMAL,901,0,NORMAL,1.677,0.171,CRITICAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:24,22.9,54.5,NORMAL,801,0,NORMAL,0.218,0.0222,NORMAL,NORMAL,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:34:26,51.3,84.0,CRITICAL,765,0,NORMAL,0.188,0.0191,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:27,23.7,62.6,NORMAL,928,0,NORMAL,0.125,0.0128,NORMAL,NORMAL,0,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:34:28,25.4,57.3,NORMAL,215,1,ALARM,0.089,0.009,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:29,27.9,49.5,NORMAL,937,0,NORMAL,0.192,0.0196,NORMAL,NORMAL,0,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:34:30,27.3,47.0,NORMAL,783,0,NORMAL,0.155,0.0158,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:31,21.7,59.0,NORMAL,773,0,NORMAL,0.116,0.0118,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:32,22.9,59.0,NORMAL,955,0,NORMAL,0.496,0.0505,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:33,25.6,55.2,NORMAL,240,1,ALARM,0.12,0.0123,NORMAL,CRITICAL,1,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:34,35.7,81.2,WARNING,815,0,NORMAL,0.082,0.0084,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:34:35,26.3,58.1,NORMAL,927,0,NORMAL,0.643,0.0655,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:36,26.4,66.1,NORMAL,702,0,NORMAL,0.161,0.0164,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:37,22.6,66.7,NORMAL,821,0,NORMAL,0.066,0.0068,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:38,27.3,59.4,NORMAL,790,0,NORMAL,0.065,0.0067,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:40,24.3,61.4,NORMAL,734,0,NORMAL,0.165,0.0168,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:41,24.2,55.1,NORMAL,769,0,NORMAL,0.113,0.0115,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:42,25.8,61.1,NORMAL,703,0,NORMAL,0.217,0.0222,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:43,26.8,49.8,NORMAL,943,0,NORMAL,0.133,0.0135,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:44,21.7,59.7,NORMAL,864,0,NORMAL,0.07,0.0072,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:45,37.6,77.1,WARNING,715,0,NORMAL,0.078,0.0079,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:34:46,22.9,46.3,NORMAL,919,0,NORMAL,0.075,0.0077,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:47,23.5,60.7,NORMAL,720,0,NORMAL,0.713,0.0727,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:48,25.2,59.7,NORMAL,837,0,NORMAL,0.085,0.0087,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:49,25.7,52.1,NORMAL,976,0,NORMAL,0.053,0.0054,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:50,25.5,61.1,NORMAL,290,1,ALARM,0.199,0.0203,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:51,26.9,61.9,NORMAL,902,0,NORMAL,0.142,0.0145,NORMAL,NORMAL,0,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:34:53,23.6,52.6,NORMAL,753,0,NORMAL,0.386,0.0393,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:54,27.3,67.0,NORMAL,781,0,NORMAL,0.205,0.0209,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:55,26.9,62.0,NORMAL,714,0,NORMAL,0.219,0.0223,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:56,21.8,64.1,NORMAL,969,0,NORMAL,0.122,0.0124,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:57,25.1,63.8,NORMAL,859,0,NORMAL,0.621,0.0633,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:34:58,24.8,63.4,NORMAL,708,0,NORMAL,0.126,0.0129,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:34:59,25.9,63.2,NORMAL,744,0,NORMAL,0.714,0.0728,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:35:00,23.3,62.9,NORMAL,907,0,NORMAL,0.054,0.0055,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:01,21.5,57.9,NORMAL,899,0,NORMAL,0.145,0.0148,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:02,24.9,63.0,NORMAL,933,0,NORMAL,0.369,0.0377,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:35:03,21.5,53.3,NORMAL,720,0,NORMAL,0.044,0.0045,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:04,40.8,84.7,WARNING,886,0,NORMAL,0.061,0.0062,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:35:05,21.2,57.4,NORMAL,895,0,NORMAL,0.138,0.0141,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:06,26.8,51.8,NORMAL,778,0,NORMAL,0.415,0.0423,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:35:07,35.9,80.6,WARNING,814,0,NORMAL,0.194,0.0197,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:35:08,27.4,66.8,NORMAL,331,1,ALARM,0.142,0.0145,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:35:09,21.9,58.6,NORMAL,879,0,NORMAL,0.209,0.0213,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:10,40.9,85.3,WARNING,785,0,NORMAL,0.083,0.0084,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:35:11,23.9,65.9,NORMAL,735,0,NORMAL,0.111,0.0113,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:12,24.8,56.0,NORMAL,777,0,NORMAL,0.218,0.0222,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:13,25.5,51.9,NORMAL,827,0,NORMAL,0.118,0.012,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:15,38.2,81.9,WARNING,783,0,NORMAL,0.197,0.0201,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:16,27.1,60.8,NORMAL,716,0,NORMAL,0.147,0.015,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:35:17,26.0,53.9,NORMAL,817,0,NORMAL,0.173,0.0177,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:18,24.5,61.1,NORMAL,810,0,NORMAL,0.179,0.0183,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:19,26.7,55.4,NORMAL,724,0,NORMAL,0.566,0.0577,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:20,21.2,61.3,NORMAL,787,0,NORMAL,0.046,0.0047,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:35:21,25.6,55.3,NORMAL,748,0,NORMAL,0.376,0.0383,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:22,24.5,68.0,NORMAL,957,0,NORMAL,0.187,0.0191,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:35:23,24.8,62.4,NORMAL,948,0,NORMAL,0.42,0.0428,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:24,27.5,53.7,NORMAL,824,0,NORMAL,0.052,0.0053,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:35:25,26.8,67.4,NORMAL,218,1,ALARM,0.17,0.0173,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:26,26.8,46.0,NORMAL,952,0,NORMAL,0.13,0.0133,NORMAL,NORMAL,0,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:35:27,25.7,66.4,NORMAL,852,0,NORMAL,0.214,0.0218,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:28,23.5,61.9,NORMAL,965,0,NORMAL,0.219,0.0223,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:29,25.1,59.2,NORMAL,751,0,NORMAL,0.117,0.012,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:30,24.0,58.4,NORMAL,757,0,NORMAL,0.32,0.0326,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:35:31,41.4,74.4,WARNING,733,0,NORMAL,0.219,0.0223,NORMAL,WARNING,0,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:35:33,26.8,59.9,NORMAL,945,0,NORMAL,0.219,0.0224,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:35:34,27.6,57.4,NORMAL,976,0,NORMAL,0.648,0.0661,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:35,38.3,83.9,WARNING,815,0,NORMAL,0.089,0.0091,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:35:36,26.8,55.6,NORMAL,774,0,NORMAL,0.123,0.0126,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:35:37,22.3,47.9,NORMAL,789,0,NORMAL,0.074,0.0075,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:38,26.7,63.7,NORMAL,818,0,NORMAL,0.092,0.0093,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:39,22.9,67.2,NORMAL,920,0,NORMAL,0.126,0.0128,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:40,24.0,67.4,NORMAL,888,0,NORMAL,1.362,0.1389,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:35:41,24.5,46.0,NORMAL,859,0,NORMAL,0.1,0.0102,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:42,25.5,49.1,NORMAL,748,0,NORMAL,0.167,0.017,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:43,24.6,49.2,NORMAL,815,0,NORMAL,0.103,0.0106,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:44,24.1,46.7,NORMAL,764,0,NORMAL,0.127,0.0129,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:45,24.8,55.5,NORMAL,788,0,NORMAL,0.065,0.0066,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:46,26.8,47.2,NORMAL,792,0,NORMAL,0.977,0.0997,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:35:47,26.2,68.0,NORMAL,878,0,NORMAL,0.198,0.0202,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:48,27.3,48.4,NORMAL,968,0,NORMAL,0.185,0.0189,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:49,23.9,49.5,NORMAL,946,0,NORMAL,0.093,0.0095,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:50,22.0,46.9,NORMAL,849,0,NORMAL,0.083,0.0085,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:51,21.3,61.1,NORMAL,832,0,NORMAL,0.061,0.0062,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:52,21.1,58.9,NORMAL,921,0,NORMAL,0.069,0.0071,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:53,26.6,54.2,NORMAL,901,0,NORMAL,1.138,0.1161,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:35:54,23.3,66.8,NORMAL,739,0,NORMAL,1.597,0.1628,CRITICAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:56,21.5,53.1,NORMAL,903,0,NORMAL,0.213,0.0217,NORMAL,NORMAL,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:35:57,27.2,49.6,NORMAL,918,0,NORMAL,0.142,0.0144,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:58,23.3,65.1,NORMAL,183,1,ALARM,0.136,0.0138,NORMAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:35:59,48.9,85.0,CRITICAL,724,0,NORMAL,0.16,0.0164,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:36:00,27.8,60.7,NORMAL,119,1,ALARM,0.056,0.0057,NORMAL,CRITICAL,1,STOPPED_OVER_TEMPERATURE,0,1,1,0
2026-06-13 18:36:01,24.6,56.7,NORMAL,166,1,ALARM,0.198,0.0202,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:36:02,23.9,65.8,NORMAL,755,0,NORMAL,0.046,0.0047,NORMAL,NORMAL,0,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:36:03,24.4,58.2,NORMAL,81,1,ALARM,0.178,0.0182,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:36:04,27.2,67.3,NORMAL,837,0,NORMAL,0.213,0.0217,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:05,23.2,48.1,NORMAL,281,1,ALARM,0.22,0.0224,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:36:06,22.3,55.6,NORMAL,821,0,NORMAL,0.155,0.0158,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:07,26.4,46.7,NORMAL,903,0,NORMAL,1.508,0.1538,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:36:08,23.2,56.0,NORMAL,975,0,NORMAL,0.163,0.0166,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:09,36.9,74.2,WARNING,708,0,NORMAL,0.084,0.0086,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:36:10,21.3,51.4,NORMAL,719,0,NORMAL,1.592,0.1624,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:36:11,35.9,80.2,WARNING,841,0,NORMAL,0.112,0.0114,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:36:12,25.8,45.2,NORMAL,877,0,NORMAL,0.057,0.0058,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:13,24.8,59.3,NORMAL,894,0,NORMAL,0.102,0.0104,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:15,40.7,78.9,WARNING,825,0,NORMAL,0.07,0.0072,NORMAL,WARNING,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:36:16,23.5,46.4,NORMAL,826,0,NORMAL,0.07,0.0072,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:36:17,26.1,62.8,NORMAL,783,0,NORMAL,0.098,0.01,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:18,21.5,53.7,NORMAL,837,0,NORMAL,0.41,0.0418,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:19,26.2,57.9,NORMAL,974,0,NORMAL,0.098,0.01,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:36:20,25.0,51.6,NORMAL,954,0,NORMAL,0.113,0.0116,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:21,22.4,48.4,NORMAL,711,0,NORMAL,0.158,0.0161,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:22,22.0,55.5,NORMAL,798,0,NORMAL,0.121,0.0123,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:23,25.6,60.7,NORMAL,882,0,NORMAL,0.144,0.0147,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:24,21.9,56.4,NORMAL,978,0,NORMAL,1.135,0.1158,CRITICAL,CRITICAL,1,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:25,24.7,51.8,NORMAL,838,0,NORMAL,0.142,0.0145,NORMAL,NORMAL,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:36:26,25.8,58.2,NORMAL,712,0,NORMAL,0.185,0.0188,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:27,21.0,49.3,NORMAL,764,0,NORMAL,0.045,0.0046,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:28,23.3,55.6,NORMAL,868,0,NORMAL,0.218,0.0222,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:29,27.6,50.3,NORMAL,962,0,NORMAL,0.333,0.034,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:30,25.8,59.5,NORMAL,948,0,NORMAL,0.071,0.0072,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:36:31,25.6,50.5,NORMAL,876,0,NORMAL,0.099,0.0101,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:32,23.0,63.9,NORMAL,751,0,NORMAL,0.09,0.0091,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:33,21.5,48.3,NORMAL,927,0,NORMAL,0.211,0.0216,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:35,27.4,56.3,NORMAL,864,0,NORMAL,0.179,0.0182,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:36,24.4,52.5,NORMAL,973,0,NORMAL,0.161,0.0165,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:36:37,24.1,51.6,NORMAL,901,0,NORMAL,0.209,0.0213,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:38,35.7,72.4,WARNING,728,0,NORMAL,0.104,0.0106,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:39,25.7,49.7,NORMAL,962,0,NORMAL,0.325,0.0331,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:36:40,27.2,53.6,NORMAL,753,0,NORMAL,0.206,0.021,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:36:41,25.8,56.7,NORMAL,878,0,NORMAL,0.604,0.0615,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:36:42,24.0,56.3,NORMAL,717,0,NORMAL,0.361,0.0369,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:36:43,25.4,55.2,NORMAL,896,0,NORMAL,0.088,0.0089,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:44,25.0,67.2,NORMAL,232,1,ALARM,0.042,0.0043,NORMAL,CRITICAL,1,EMERGENCY_STOP_FLAME,0,0,1,1
2026-06-13 18:36:45,22.8,63.2,NORMAL,771,0,NORMAL,0.175,0.0179,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:46,26.5,49.3,NORMAL,734,0,NORMAL,0.697,0.0711,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:36:47,37.2,82.2,WARNING,836,0,NORMAL,0.097,0.0099,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:36:48,22.8,62.0,NORMAL,732,0,NORMAL,0.114,0.0116,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:49,38.6,83.1,WARNING,851,0,NORMAL,0.178,0.0181,NORMAL,WARNING,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:36:51,26.8,59.3,NORMAL,943,0,NORMAL,1.558,0.1589,CRITICAL,CRITICAL,1,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
2026-06-13 18:36:52,27.1,59.1,NORMAL,821,0,NORMAL,0.095,0.0097,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:53,24.8,51.8,NORMAL,831,0,NORMAL,0.142,0.0145,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:54,23.8,54.0,NORMAL,850,0,NORMAL,0.1,0.0102,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:55,26.7,54.2,NORMAL,839,0,NORMAL,0.115,0.0118,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:56,40.8,74.5,WARNING,894,0,NORMAL,0.045,0.0046,NORMAL,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:57,22.3,58.9,NORMAL,902,0,NORMAL,0.089,0.009,NORMAL,NORMAL,0,RUNNING_WITH_WARNING,1,1,0,0
2026-06-13 18:36:58,24.6,57.6,NORMAL,846,0,NORMAL,0.091,0.0093,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:36:59,23.5,51.0,NORMAL,931,0,NORMAL,0.163,0.0167,NORMAL,NORMAL,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:37:00,27.4,47.5,NORMAL,902,0,NORMAL,0.496,0.0506,WARNING,WARNING,0,RUNNING_NORMAL,1,0,0,0
2026-06-13 18:37:01,25.1,45.9,NORMAL,773,0,NORMAL,0.722,0.0736,WARNING,WARNING,0,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:37:02,23.5,54.9,NORMAL,745,0,NORMAL,1.682,0.1715,CRITICAL,CRITICAL,1,RUNNING_WITH_WARNING,1,0,0,0
2026-06-13 18:37:03,24.7,59.8,NORMAL,726,0,NORMAL,0.209,0.0213,NORMAL,NORMAL,0,STOPPED_MAINTENANCE_REQUIRED,0,0,1,0
